#             MS        MSSMtower         EFTtower        MSSMMuBMu           HSSUSY         Softsusy  MSSMMuBMuSPheno        FeynHiggs   DeltaFeynHiggs           SUSYHD      DeltaSUSYHD           SPheno   SPheno FS-like  MSSMMuBMuYuatMS MSSMMuBMuYuatMSSPheno MSSMtower(yt(MS)^0L)     SuSpect 2.43
  836.8021488125   1.03774776E+02                -   1.05329296E+02   1.04307883E+02   1.05322846e+02   1.05906743E+02   1.04057725E+02   8.60353755E-01          104.407          0.65692   1.05502602E+02   1.04939213E+02   1.04975360E+02   1.04997720E+02   1.04274116E+02   1.04968350E+02
  940.3521538853   1.04795105E+02                -   1.06400796E+02   1.05353600E+02   1.06397272e+02   1.07053176E+02   1.05104487E+02   9.14444903E-01          105.442         0.651392   1.06650639E+02   1.06013257E+02   1.06006558E+02   1.06042210E+02   1.05306319E+02   1.06044396E+02
 1056.7159448282   1.05777760E+02                -   1.07430005E+02   1.06356441E+02   1.07429035e+02   1.08161545E+02   1.06115864E+02   9.69630759E-01          106.435         0.648891   1.07761650E+02   1.07045956E+02   1.06994278E+02   1.07046070E+02   1.06299489E+02   1.07079586E+02
 1187.4791623973   1.06724073E+02                -   1.08418226E+02   1.07318927E+02   1.08419466e+02   1.09233067E+02   1.07094380E+02   1.02583244E+00          107.389         0.648763   1.08836683E+02   1.08038627E+02   1.07940017E+02   1.08010908E+02   1.07255018E+02   1.08075192E+02
 1334.4236623183   1.07635472E+02                -   1.09366907E+02   1.08243375E+02   1.09370049e+02   1.10268900E+02   1.08035350E+02   1.08266123E+00          108.305         0.650309   1.09877044E+02   1.08992604E+02   1.08845407E+02   1.08938604E+02   1.08174399E+02   1.09032630E+02
 1499.5517958901   1.08513432E+02                -   1.10277584E+02   1.09131917E+02   1.10282352e+02   1.11270509E+02   1.08945735E+02   1.14022162E+00          109.185         0.653121   1.10884098E+02   1.09909442E+02   1.09712157E+02   1.09830624E+02   1.09059180E+02   1.09953402E+02
 1685.1136951894   1.09359431E+02                -   1.11151831E+02   1.09986527E+02   1.11157984e+02   1.12239331E+02   1.09825090E+02   1.19834372E+00          110.032         0.656849   1.11859261E+02   1.10790695E+02   1.10542025E+02   1.10688891E+02   1.09910913E+02   1.10839046E+02
 1893.6379346798   1.10174915E+02                -   1.11991226E+02   1.10809029E+02   1.11998556e+02   1.13176852E+02   1.10670005E+02   1.25682224E+00          110.848         0.661189   1.12803960E+02   1.11637926E+02   1.11336707E+02   1.11515159E+02   1.10731129E+02   1.11691105E+02
 2127.9659870400   1.10961269E+02                -   1.12797371E+02   1.11601115E+02   1.12805655e+02   1.14084438E+02   1.11495614E+02   1.31597555E+00          111.632         0.665925   1.13719610E+02   1.12452678E+02   1.12097924E+02   1.12311138E+02   1.11521270E+02   1.12511100E+02
 2391.2909427245   1.11719913E+02                -   1.13571714E+02   1.12364355E+02   1.13580873e+02   1.14963521E+02   1.12280944E+02   1.37521403E+00          112.389         0.670916   1.14607593E+02   1.13236460E+02   1.12827378E+02   1.13078523E+02   1.12282836E+02   1.13300512E+02
 2687.2010208726   1.12452149E+02                -   1.14315760E+02   1.13100212E+02   1.14325621e+02   1.15815459E+02   1.13051796E+02   1.43501285E+00          113.118         0.676242   1.15469254E+02   1.13990726E+02   1.13526586E+02   1.13818807E+02   1.13017198E+02   1.14060766E+02
 3019.7284644718   1.13159139E+02                -   1.15030924E+02   1.13810049E+02   1.15041372e+02   1.16641557E+02   1.13786268E+02   1.49496818E+00          113.822         0.681597   1.16305882E+02   1.14716884E+02   1.14197117E+02   1.14533528E+02   1.13725582E+02   1.14793223E+02
 3393.4044860477   1.13842083E+02                -   1.15718560E+02   1.14495138E+02   1.15729495e+02   1.17443064E+02   1.14521856E+02   1.55535457E+00          114.501         0.686947   1.17118711E+02   1.15416273E+02   1.14840437E+02   1.15224110E+02   1.14409248E+02   1.15499176E+02
 3813.3210126041   1.14502081E+02                -   1.16379959E+02   1.15156668E+02   1.16391294e+02   1.18221173E+02   1.15195808E+02   1.61565165E+00          115.157         0.692506   1.17908919E+02   1.16090174E+02   1.15457940E+02   1.15891896E+02   1.15069359E+02   1.16179848E+02
 4285.2000711840   1.15140177E+02                -   1.17016349E+02   1.15795751E+02   1.17028010e+02   1.18977016E+02   1.15867242E+02   1.67743057E+00           115.79         0.698124   1.18677624E+02   1.16739885E+02   1.16050950E+02   1.16538153E+02   1.15707011E+02   1.16845433E+02
 4815.4717605417   1.15757358E+02                -   1.17628896E+02   1.16413431E+02   1.17640818e+02   1.19711667E+02   1.16536195E+02   1.73855980E+00          116.403         0.703624   1.19425886E+02   1.17366413E+02   1.16620723E+02   1.17164075E+02   1.16323235E+02   1.17483275E+02
 5411.3618714114   1.16354544E+02                -   1.18218705E+02   1.17010688E+02   1.18230831e+02   1.20426144E+02   1.17176115E+02   1.79974657E+00          116.995         0.708939   1.20154715E+02   1.17970800E+02   1.17168449E+02   1.17770782E+02   1.16919010E+02   1.18081021E+02
 6080.9903493383   1.16932614E+02                -   1.18787251E+02   1.17588439E+02   1.18799102e+02   1.21121411E+02   1.17766722E+02   1.86124977E+00          117.568         0.714333   1.20865056E+02   1.18554302E+02   1.17695253E+02   1.18359327E+02   1.17495252E+02   1.18670954E+02
 6833.4819417835   1.17492450E+02                -   1.19334678E+02   1.18147551E+02   1.19346629e+02   1.21798379E+02   1.18365631E+02   1.92304297E+00          118.122         0.719656   1.21557811E+02   1.19117902E+02   1.18202201E+02   1.18930699E+02   1.18052827E+02   1.19247794E+02
 7679.0905372449   1.18034739E+02                -   1.19862343E+02   1.18688839E+02   1.19874357e+02   1.22457911E+02   1.18983162E+02   1.98444975E+00          118.659         0.724692   1.22233829E+02   1.19662212E+02   1.18690301E+02   1.19485825E+02   1.18592552E+02   1.19801067E+02
