-3.5	108.70189136138923	2.238611817954336
-3.3833333333333333	112.5721269739157	2.544687425516301
-3.2666666666666666	115.75781477723628	2.7586050408021805
-3.15	118.36125322494688	2.9071505314557697
-3.033333333333333	120.46431608517666	3.0090793284301753
-2.916666666666667	122.13432746715624	3.0780016864091237
-2.8	123.42789811814875	3.1234544746266266
-2.6833333333333336	124.39352981487127	3.1523135931273174
-2.5666666666666664	125.07344355045922	3.1694152340331385
-2.45	125.50489776784485	3.1781012211163926
-2.3333333333333335	125.72115974675432	3.1806140634321167
-2.216666666666667	125.75223636876771	3.1783974565635447
-2.0999999999999996	125.62543061666561	3.1723301819025522
-1.9833333333333334	125.36577078833974	3.162910397381225
-1.8666666666666667	124.99634360871848	3.1504006323452245
-1.75	124.53855232307261	3.1349418103443156
-1.6333333333333333	124.01231679101939	3.1166406190458247
-1.5166666666666666	123.43622592966973	3.095633805853069
-1.4	122.82665482550398	3.0720878145321535
-1.2833333333333332	122.20181968227212	3.0464060190652873
-1.166666666666667	121.57588473955948	3.0189301485823137
-1.0500000000000003	120.96293886413358	2.9902709040305666
-0.9333333333333336	120.3760219730101	2.9610110623103623
-0.8166666666666664	119.82711590922862	2.9318394219139208
-0.6999999999999997	119.32712127449348	2.9044520260486877
-0.583333333333333	118.88582356037908	2.8776081789555974
-0.4666666666666668	118.51185099931737	2.8529574316869883
-0.3500000000000001	118.21262915299133	2.830088963269972
-0.2333333333333334	117.99433239715026	2.811458700523019
-0.1166666666666667	117.86183907180437	2.796386923595449
0.	117.81869003783862	2.785029641943808
0.11666666666666714	117.86705514574847	2.777374124624316
0.2333333333333334	118.0077091071918	2.7732467708334525
0.35000000000000053	118.24001941102524	2.772333533757134
0.4666666666666668	118.56194926041209	2.7742446868807633
0.5833333333333339	118.970078937794	2.778428344845537
0.7000000000000002	119.45965873116947	2.784424030439908
0.8166666666666664	120.02472534212025	2.7917973073041082
0.9333333333333336	120.65840069762399	2.8002664176944876
1.0499999999999998	121.35432679687513	2.8099273822456183
1.166666666666666	122.10973665928601	2.8224174786407588
1.2833333333333332	invalid	invalid
1.3999999999999995	invalid	invalid
1.5166666666666666	invalid	invalid
1.6333333333333329	invalid	invalid
1.75	invalid	invalid
1.8666666666666671	invalid	invalid
1.9833333333333334	invalid	invalid
2.1000000000000005	invalid	invalid
2.216666666666667	invalid	invalid
2.333333333333334	invalid	invalid
2.45	invalid	invalid
2.5666666666666664	invalid	invalid
2.6833333333333336	invalid	invalid
2.8	invalid	invalid
2.916666666666666	invalid	invalid
3.033333333333333	invalid	invalid
3.1499999999999995	invalid	invalid
3.2666666666666666	invalid	invalid
3.383333333333333	invalid	invalid
3.5	invalid	invalid
