199.99999999999991	92.43956640911912	0.39782064466226075
221.82619463443507	94.14775622374135	0.49931557897068046
246.03430312997168	95.7604774655717	0.6058739035636194
272.88426606428357	97.28440484998514	0.7161385231537594
302.6643915832538	98.72545746031754	0.8265401555413092
335.69445118129903	100.089320591251	0.9314800877754692
372.3291133272137	101.38155021327724	1.0319328050271253
412.9617518049462	102.60749385461226	1.1288357980324406
458.02866966230647	103.77218818394496	1.2228597446910356
508.013784123311	104.88047107771669	1.3144922186540953
563.4538227695681	105.93673166805205	1.4039878695369339
624.9440867859937	106.94448792503437	1.49140050910394
693.1448431551464	107.90741620232741	1.576827965168647
768.7884144379427	108.82863961750282	1.6601928437070228
852.6870422690495	109.71095003450628	1.7414253305590108
945.7416090031758	110.5568467097154	1.8204491246826677
1048.9513111631118	111.36857344130696	1.8971937226426547
1163.424388560572	112.14815222641064	1.9716014655375176
1290.3900242964319	112.89741314951755	2.0436306069977945
1431.211543419569	113.61802015552917	2.113256110605505
1587.4010519681983	114.3095272900499	2.180458379758562
1760.635673584025	114.97717718928754	2.2452268178303427
1952.7755580439004	115.62032688497072	2.307644747512313
2165.883855080068	116.24019335458519	2.3677037758298667
2402.248867962862	116.8378444146974	2.4254418313739734
2664.4086247254086	117.41416338871953	2.4840343116826205
2955.1781308700283	117.9737733654611	2.5342029957986654
3277.679596189009	118.51107513021844	2.585277802349964
3635.375960267703	119.02997173563077	2.634246086431176
4032.108076658454	119.53126471359728	2.681169423909367
4472.135954999577	120.01571424940825	2.7261115255459316
4960.184503926963	120.48404255590857	2.769137225640293
5501.494265954063	120.93693796308389	2.8103596160272417
6101.877689098769	121.37505899958205	2.849757981776591
6767.781539487712	121.79903925625534	2.88743839953689
7506.356125108698	122.20949176712672	2.9234675149023417
8325.532074018725	122.60701469224672	2.957912843876869
9234.10549143256	122.9922023856389	2.9908434042326206
10241.832410087136	123.3656542407445	3.0223336163138583
11359.533548066267	123.7279994384036	3.052463313544308
12599.210498948729	124.07992946074604	3.0813335025967348
13974.17460190011	124.422276935613	3.109080765827187
15499.189875483356	124.75621680974776	3.1367635512386585
17190.631549975235	125.08473236410873	3.1627197582321003
19066.661900468323	125.41109008164966	3.19160787091883
21147.425268811297	invalid	invalid
23455.264368482516	invalid	invalid
26014.960195025695	invalid	invalid
28853.998118144238	invalid	invalid
32002.86301268553	invalid	invalid
35495.3665975557	invalid	invalid
39369.01049745013	invalid	invalid
43665.38892586243	invalid	invalid
48430.63531328339	invalid	invalid
53715.917676368794	invalid	invalid
59577.98804722745	invalid	invalid
66079.79186246158	invalid	invalid
73291.1438554269	invalid	invalid
81289.47770927164	invalid	invalid
90160.67752034227	invalid	invalid
100000.00000000001	invalid	invalid
