173.33999999999995	86.31429179456119	0.04959029461927855
192.71572168031705	87.80099952107165	0.06761113464641255
214.25723654531785	89.22074355230117	0.09653561526017995
238.2066341644245	90.59604327587947	0.12239130454979374
264.8330645669569	91.93876872403423	0.14674644981134577
294.4357630254478	93.25405490433278	0.1698314597197168
327.34741294533256	94.54295120953338	0.19349046101440592
363.93788465411643	95.80449560146734	0.2182045259940537
404.6183921075689	97.03672473959162	0.24461066362508177
449.84611422718166	98.23729244983377	0.2732290531596675
500.1293328047629	99.40456789073512	0.3043371336635232
556.0331447153881	100.53573158078775	0.33849813507941917
618.1858126341417	101.63079231459199	0.37600588008724856
687.2858256277946	102.68866933959973	0.4168293175944626
764.109748970307	103.70909560725708	0.46127092352098487
849.5209514005915	104.69216188876524	0.5094786272067182
944.4793079018948	105.63824604792329	0.5615736564667202
1050.051987045345	106.54794783350454	0.6177869972508745
1167.4254441288488	107.42203136594209	0.6779448885407078
1297.918754893594	108.26095886691985	0.7422661617934239
1442.99843966619	109.06651904178995	0.8107420394981517
1604.2949445242953	109.83930199297468	0.8838083379721127
1783.6209647056874	110.58076593820792	0.9603472324182718
1982.9918161843755	111.29108606733722	1.0415657287724969
2204.648084355225	111.97171428189611	1.1270672969000657
2451.080804359327	112.62365324187464	1.2168982876614933
2725.059456033688	113.24792836427605	1.3109005648914973
3029.663088100289	113.84550241706043	1.4092560603676105
3368.3149213768593	114.41724120603287	1.511879058932891
3744.8208198899424	114.96406283203368	1.6187514812362167
4163.412062239336	115.48683491526948	1.7298574611942854
4628.7928938905625	115.98639032466241	1.8449740072853729
5146.193394801224	116.46353041947988	1.9647773323477224
5721.42825652243	116.91902489056031	2.0882659983233225
6360.962129328935	117.35361423719463	2.216025972685955
7071.982273767112	117.76800933957762	2.347644042075075
7862.47933309933	118.16289408351966	2.4833191321921646
8741.337134388006	118.53892531454906	2.6265181918002725
9718.432527428973	118.89673558602337	2.780666551817518
10804.746383552216	119.23693190969924	$Failed
12012.4870017253	119.56010079639098	$Failed
13355.227308831878	119.86680331341113	$Failed
14848.05739602061	120.15758224396656	$Failed
16507.75410537028	120.4329611791884	$Failed
18352.9695727336	120.69343433458114	$Failed
20404.44084565744	120.9395105938963	$Failed
22685.22293212305	121.17167849028047	$Failed
25220.947899174855	121.39020717474446	$Failed
28040.112933259283	121.59578186473966	$Failed
31174.40059957685	121.78878665942285	$Failed
34659.03489961208	121.96944454236335	$Failed
38533.17712831456	122.1376728045549	5.047244123258764
42840.365979685135	122.29630537619977	5.0851685011527366
47629.00684679773	122.4415808556381	5.3100198708768716
52952.91581514595	122.57258311189418	$Failed
58871.92446286432	122.71595604861612	5.675996195247379
65452.55226473995	$Failed	$Failed
72768.75415667487	$Failed	$Failed
80902.75166194278	$Failed	$Failed
89945.95691966535	123.18024892931619	$Failed
100000.00000000001	$Failed	$Failed
