500.	115.36494945148104
525.598161705489	115.75090158593338
552.5068551763788	116.10780876667658
580.7931748207712	117.81275006126653
610.5276500337841	118.23747855378457
641.7844210562582	118.65694372209829
674.6414238367818	118.1546626090402
709.1805843579724	118.49975167924173
745.4880229115496	118.83058494711636
783.6542688315399	119.14880127687397
823.774486221033	119.45570338556618
865.9487112353173	119.75234352820678
910.2821015130403	120.03958438767195
956.8851983773268	120.31814232826949
1005.8742024606304	120.58861983762793
1057.3712634405645	120.85157388632885
1111.5047846091422	121.10716184395872
1168.4097430348413	121.35619288693655
1228.228026115791	121.59880855627456
1291.108785363242	121.83529974102329
1357.2088082974537	122.06616337396432
1426.6929093832784	122.29095825990412
1499.7343409802143	122.51057177588096
1576.5152253315873	122.72495217573793
1657.2270086699941	122.93427476561328
1742.0709385712714	123.13119028247976
1831.2585657472323	123.33836521083141
1925.0122715283512	123.53340985359212
2023.5658223516184	123.72395488428147
2127.1649526361334	123.91011363307668
2236.067977499791	124.09199217761228
2350.5464368448024	124.2696893254865
2470.8857724180302	124.4432980305424
2597.386039534329	124.61290551661163
2730.362655237487	124.77859374952627
2870.1471847642833	124.94043990618083
3017.0881682725835	125.09851986811746
3171.5519898949024	125.25290175242822
3333.923791284293	125.4036528930487
3504.6084319304377	125.55083748719392
3684.0314986403896	125.6945164501911
3872.6403667010136	125.83474860580907
4070.905315369048	125.97159071972635
4279.320700470152	126.10509721023978
4498.406187030714	126.2353208507372
4728.708045015884	126.36231236229756
4970.800511404611	126.48612144874508
5225.287221997936	126.60679588972368
5492.802716530593	126.72438273342689
5774.014020838793	126.83892707749058
6069.62231002918	126.95047355715667
6380.3646567959195	127.05906536333973
6707.01586924522	127.16474471338884
7050.390422809658	127.26755286945412
7411.344491069486	127.36753112952522
7790.778080544447	127.46471876495372
8189.637274779164	127.55915412199471
8608.916593317359	127.65087685968979
9049.661471446969	127.73992336368713
9512.970866899037	127.8263321983946
10000.	127.91013718626166
