500.	115.62467846145961	115.62467849270956	115.62467843385578	112.57214813242662	118.58955302071976
525.598161705489	115.91333398693385	115.91333401046332	115.9133339613048	113.20634853657182	118.55109639351866
552.5068551763788	116.19764819569222	116.19764821937865	116.19764817338984	113.79633990659548	118.5442709344268
580.7931748207712	116.47770949510065	116.47771000277535	116.4777089970485	114.3469478595226	118.56525561916015
610.5276500337841	116.61921780586866	115.68855053469731	117.54147938838764	114.72531027361445	118.47882922316911
641.7844210562582	117.01440451079789	116.18153258735656	117.84056436166429	115.33507594027195	118.66670268105662
674.6414238367818	117.39505753542434	116.63099793816848	118.15348411929307	115.90548715132797	118.86331072013265
709.1805843579724	117.15184232123795	116.75354606076324	117.54860457443735	115.82233757281885	118.46425810782287
745.4880229115496	117.43510877683273	117.05113642663748	117.81765365514332	116.25430974691844	118.60239139171232
783.6542688315399	117.71160224180412	117.3410734573241	118.08079996585738	116.66264842431086	118.74986147126107
823.774486221033	117.98198839114227	117.62409268574469	118.33864047244582	117.04997188242496	118.90554016003942
865.9487112353173	118.2467853694056	117.90077964263203	118.5916269834413	117.41851632102363	119.06835244904649
910.2821015130403	118.50640515661004	118.17160936217057	118.84010933798321	117.77020740532345	119.23729499626813
956.8851983773268	118.76118193669474	118.43697397929384	119.08436456258374	118.10671435730822	119.41144447235968
1005.8742024606304	119.01139189043134	118.69720235647259	119.32461684222031	118.42949190253842	119.58995960363836
1057.3712634405645	119.25726741353257	118.95257451525381	119.56105155632078	118.73981361831346	119.77207983800942
1111.5047846091422	119.49900689863274	119.20333169866011	119.79382478441666	119.03879835715148	119.95712117188144
1168.4097430348413	119.73678264176706	119.4496846821953	120.02307078461344	119.32743259054797	120.14447178249614
1228.228026115791	119.9707459215448	119.69181931675539	120.24890667158904	119.60658812658407	120.33358615691962
1291.108785363242	120.20103139521899	119.9299012736911	120.47143644252388	119.87703759705644	120.52397976311853
1357.2088082974537	120.42776014908573	120.16407951909989	120.6907536013729	120.13946715079682	120.715223432521
1426.6929093832784	120.65104209722637	120.39448903261918	120.90694327313595	120.39448741658713	120.90693811612269
1499.7343409802143	120.87097787787332	120.62125303500567	121.12008374589468	120.64264282605552	121.09878993537734
1576.5152253315873	121.0876603201533	120.84448474776815	121.3302476803948	120.8844197140583	121.29048556733713
1657.2270086699941	121.30117561100039	121.06428877570595	121.53750302790648	121.12025325936706	121.48176801243412
1742.0709385712714	121.51160424023705	121.28076228906647	121.741913748524	121.350533547782	121.67241277169175
1831.2585657472323	121.71902173543967	121.49399597417417	121.94354037279601	121.57561082637285	121.86222430240885
1925.0122715283512	121.92349930427204	121.70407482122005	122.14244046353859	121.79580012031003	122.05103288056151
2023.5658223516184	122.12510433045159	121.91107878044464	122.3386689576054	122.01138526491	122.23869173335382
2127.1649526361334	122.32390080924452	122.11508331649546	122.53227847113412	122.22262243687764	122.42507449073295
2236.067977499791	122.51994969144685	122.31615989570786	122.72331954656465	122.42974325024599	122.61007286760108
2350.5464368448024	122.7133091912739	122.51437638283063	122.91184084058668	122.63295752144685	122.79359462723193
2470.8857724180302	122.9040350469663	122.70979738574484	123.09788928518556	122.83245564295184	122.97556174819516
2597.386039534329	123.09218072764129	122.90248456060945	123.28151025673814	123.02841075514071	123.1559087596263
2730.362655237487	123.2777976395767	123.09249686066839	123.46274766081292	123.22098058455987	123.33458131393084
2870.1471847642833	123.46093528129144	123.27989078809416	123.64164406026892	123.41030913534584	123.51153485459758
3017.0881682725835	123.64164139600527	123.46472057500819	123.81824076834324	123.59652815464182	123.68673348456005
3171.5519898949024	123.81996209672862	123.64703836149054	123.99257790819138	123.7797584278672	123.86014891256463
3333.923791284293	123.99594196651262	123.82689435936885	124.16469449949041	123.9601109444793	124.03175956775684
3504.6084319304377	124.1696241903745	124.00433699479031	124.33462850585893	124.13768793227109	124.2015497505104
3684.0314986403896	124.34105059815809	124.17941301887953	124.50241691236546	124.31258373644317	124.36950894367624
3872.6403667010136	124.51026181423472	124.35216762531739	124.66809576257417	124.48488567152543	124.53563115530804
4070.905315369048	124.67729719085239	124.52264448487509	124.83170014708311	124.65467465310063	124.69991430561163
4279.320700470152	124.84219518563997	124.69088615287485	124.99326449111761	124.82202609239421	124.86235996301961
4498.406187030714	125.0049929397556	124.85693352860697	125.15282214375564	124.98701002572662	125.02297241005317
4728.708045015884	125.16572675322551	125.02082653077031	125.31040584188108	125.14969199365625	125.18175877170029
4970.800511404611	125.32443195143023	125.18260390090559	125.46604752147368	125.31013333428722	125.33872833828421
5225.287221997936	125.48114294022274	125.34230327861702	125.6197784051483	125.46839175088701	125.4938924052789
5492.802716530593	125.63589328885972	125.4999612238519	125.77162903936622	125.62452130503523	125.64726392268928
5774.014020838793	125.7887157936508	125.65561329758087	125.9216292804761	125.77857310565095	125.79885724926767
6069.62231002918	125.93964221054715	125.80929457967235	126.06980834226849	125.93059558216305	125.94868797370049
6380.3646567959195	126.08870407291005	125.96103839922297	126.21619484315582	126.08063440047667	126.09677297645136
6707.01586924522	126.23593140607798	126.11087791547318	126.36081673816835	126.22873285082414	126.24312934257443
7050.390422809658	126.3813542715702	126.25884525368485	126.50370153756838	126.37493245060995	126.38777565145136
7411.344491069486	126.52500185828247	126.40497166062927	126.6448760947888	126.51927232745741	126.53073053487081
7790.778080544447	126.66690217465998	126.54928773393804	126.78436656898931	126.66179044040884	126.6720137607516
8189.637274779164	126.80708362040781	126.69182258993067	126.92219887800732	126.80252250777504	126.81164467789294
8608.916593317359	126.94557296959285	126.83260888450104	127.05839832344778	126.94150393260414	126.94964301622834
9049.661471446969	127.08239689489355	126.97167116634485	127.19298949884927	127.07876576613499	127.08602830908929
9512.970866899037	127.21758163994973	127.10903708381207	127.3259970393427	127.21434094289283	127.22082297490796
10000.	127.35115334571192	127.24473772061593	127.45744388468604	127.34826023623297	127.35404626061725
