173.33999999999995	93.41616143197456
184.71824950415282	94.06934036937707
196.8433812154058	94.72411119182249
209.76442139487952	95.38263371870114
223.53361444740756	96.04584594816731
238.2066341644245	96.71382467764164
253.84280883309452	97.3860475086819
270.5053611218792	98.06158833552762
288.26166371248564	98.73926499972065
307.18351171180973	99.41775186647803
327.34741294533256	100.09566514645122
348.83489730572813	100.77152724775083
371.7328464074942	101.44420101814775
396.13384488051463	102.11234111378438
422.1365547229624	102.77482598204293
449.84611422718166	103.4306368281822
479.3745630915554	104.07886614267579
510.84129543723395	104.71873705446438
544.3735425614381	105.349590900922
580.1068873792738	105.9708798646282
618.1858126341417	106.58216025842374
658.7642850933478	107.18308261458117
702.0063780910231	107.77338256144252
748.0869349355273	108.35287181924254
797.1922758637222	108.92142810274942
849.5209514005915	109.4789882627798
905.2845451702992	110.02553830758318
964.7085294047598	110.56110839032942
1028.033176608819	111.08576381733558
1095.5145310682747	111.59960136429848
1167.4254441288488	112.10274211650501
1244.0566774321508	112.59532666624663
1325.7180785693981	113.07750214379955
1412.7398339064744	113.54949955642817
1505.4738036459644	114.0114875150445
1604.2949445242966	114.46361950655343
1709.6028258964457	114.90610421154221
1821.8232453383193	115.33914526721483
1941.4099502992358	115.76294852391253
2068.8464727657724	116.17771892322048
2204.648084355225	116.58370812749779
2349.3638797437475	116.9810342407314
2503.578996853293	117.36994109138702
2667.9169827743362	117.7506281322284
2843.0423149906346	118.12329352140296
3029.663088100289	118.48813056668213
3228.533876896458	118.84533067369212
3440.4587873841556	119.19507975224217
3666.2947080695812	119.53756151484512
3906.9547746680105	119.8729538105949
4163.412062239336	120.20143205361833
4436.703519679971	120.5231657101554
4727.934162479505	120.83832172156514
5038.281540695146	121.14706107307114
5369.000500209375	121.44954237056693
5721.42825652243	121.74591814757291
6096.989801594668	122.03633875612263
6497.203665600789	122.32094873091982
6923.688056892479	122.59989033975036
7378.167404995888	122.87330023011653
7862.479333099343	123.14131287200766
8378.582088223659	123.40405776584554
8928.562459118066	123.66166239290675
9514.644213896288	123.9142484092325
10139.197091529582	124.16193611885517
10804.746383552216	124.40484117410105
11513.983144721877	124.64307813673689
12269.775073920322	124.87675547350564
13075.17810928956	125.10598085202322
13933.44878448705	125.33085658202737
14848.05739602061	125.55148456292068
15822.70203490317	125.7679655023489
16861.323539362606	125.98039065669214
17968.1214290656	126.18885401793808
19147.570885283563	126.39345273188188
20404.44084565744	126.59427213046274
21743.813286724795	126.79138549623846
23171.10377217574	126.98485249633431
24692.083349921428	127.1749715734758
26312.901886512806	127.36129743353362
28040.112933259283	127.54444960078817
29880.700224589873	127.72452501084238
31842.105915798977	127.900851197385
33932.26067435222	128.0742760827941
36159.61574642289	128.2446368499371
38533.17712831456	128.41215774791965
41062.541980937574	128.5761051833143
43757.93743457698	128.73803870653714
46630.26194085214	128.89584264672553
49691.129339069594	129.05107965017035
52952.91581514595	129.20550356537154
56428.809942970605	129.35446896042674
60132.86601054609	129.5036048378326
64080.060846520355	129.6566670533712
68286.35437688263	129.8147397742461
72768.754156675	129.92899107248195
77545.38413764304	130.0614365783858
82635.55794988183	130.1480969589062
88059.85699377606	130.4302232736
93840.2136579922	130.55233077187953
100000.00000000001	130.46855492902753
