# MS = 400, TanBeta = 5, Xt = 0
#             Xt        MSSMtower        MSSMMuBMu           HSSUSY         Softsusy
   -1.5600000000   1.07911462E+02   1.07871316E+02   1.08123841E+02   1.07966047e+02
   -1.5000000000   1.07273832E+02   1.07270403E+02   1.07509641E+02   1.07375771e+02
   -1.4400000000   1.06628036E+02   1.06660929E+02   1.06880723E+02   1.06778201e+02
   -1.3800000000   1.05978827E+02   1.06047239E+02   1.06241060E+02   1.06177533e+02
   -1.3200000000   1.05330499E+02   1.05433286E+02   1.05594550E+02   1.05577573e+02
   -1.2600000000   1.04686960E+02   1.04822688E+02   1.04945016E+02   1.04981793e+02
   -1.2000000000   1.04051780E+02   1.04218778E+02   1.04296210E+02   1.04393380e+02
   -1.1400000000   1.03428239E+02   1.03624639E+02   1.03651803E+02   1.03815270e+02
   -1.0800000000   1.02819360E+02   1.03043135E+02   1.03015389E+02   1.03250183e+02
   -1.0200000000   1.02227936E+02   1.02476934E+02   1.02390475E+02   1.02700646e+02
    -.9600000000   1.01656553E+02   1.01928532E+02   1.01780475E+02   1.02169012e+02
    -.9000000000   1.01107617E+02   1.01400265E+02   1.01188705E+02   1.01657475e+02
    -.8400000000   1.00583336E+02   1.00894321E+02   1.00618366E+02   1.01168086e+02
    -.7800000000   1.00085776E+02   1.00412751E+02   1.00072544E+02   1.00702762e+02
    -.7200000000   9.96168425E+01   9.99574854E+01   9.95541898E+01   1.00263293e+02
    -.6600000000   9.91782906E+01   9.95303056E+01   9.90661104E+01   9.98513469e+01
    -.6000000000   9.87717313E+01   9.91328966E+01   9.86109562E+01   9.94684777e+01
    -.5400000000   9.83986348E+01   9.87668174E+01   9.81912068E+01   9.91161255e+01
    -.4800000000   9.80603327E+01   9.84335106E+01   9.78091574E+01   9.87956202e+01
    -.4200000000   9.77580187E+01   9.81343029E+01   9.74669059E+01   9.85081824e+01
    -.3600000000   9.74927498E+01   9.78704055E+01   9.71663393E+01   9.82549243e+01
    -.3000000000   9.72654463E+01   9.76429127E+01   9.69091215E+01   9.80368495e+01
    -.2400000000   9.70768910E+01   9.74528021E+01   9.66966820E+01   9.78548530e+01
    -.1800000000   9.69277297E+01   9.73009324E+01   9.65302053E+01   9.77097207e+01
    -.1200000000   9.68184701E+01   9.71880427E+01   9.64106222E+01   9.76021283e+01
    -.0600000000   9.67494814E+01   9.71147510E+01   9.63386028E+01   9.75326409e+01
               0   9.67209943E+01   9.70815490E+01   9.63145513E+01   9.75017119e+01
     .0600000000   9.67331004E+01   9.70888209E+01   9.63386028E+01   9.75096825e+01
     .1200000000   9.67857524E+01   9.71368021E+01   9.64106223E+01   9.75567804e+01
     .1800000000   9.68787646E+01   9.72256190E+01   9.65302055E+01   9.76431198e+01
     .2400000000   9.70118125E+01   9.73552679E+01   9.66966823E+01   9.77687004e+01
     .3000000000   9.71844343E+01   9.75256187E+01   9.69091219E+01   9.79334073e+01
     .3600000000   9.73960308E+01   9.77364150E+01   9.71663397E+01   9.81370103e+01
     .4200000000   9.76458670E+01   9.79872734E+01   9.74669063E+01   9.83791642e+01
     .4800000000   9.79330718E+01   9.82776840E+01   9.78091579E+01   9.86594076e+01
     .5400000000   9.82566394E+01   9.86070102E+01   9.81912074E+01   9.89771636e+01
     .6000000000   9.86154290E+01   9.89744883E+01   9.86109569E+01   9.93317380e+01
     .6600000000   9.90081650E+01   9.93792273E+01   9.90661111E+01   9.97223194e+01
     .7200000000   9.94334361E+01   9.98202077E+01   9.95541906E+01   1.00147977e+02
     .7800000000   9.98896934E+01   1.00296272E+02   1.00072545E+02   1.00607660e+02
     .8400000000   1.00375248E+02   1.00806155E+02   1.00618367E+02   1.01100192e+02
     .9000000000   1.00888267E+02   1.01348431E+02   1.01188705E+02   1.01624270e+02
     .9600000000   1.01426769E+02   1.01921544E+02   1.01780476E+02   1.02178458e+02
    1.0200000000   1.01988605E+02   1.02523787E+02   1.02390476E+02   1.02761181e+02
    1.0800000000   1.02571483E+02   1.03153302E+02   1.03015390E+02   1.03370713e+02
    1.1400000000   1.03172911E+02   1.03808058E+02   1.03651804E+02   1.04005169e+02
    1.2000000000   1.03790202E+02   1.04485844E+02   1.04296211E+02   1.04662488e+02
    1.2600000000   1.04420456E+02   1.05184248E+02   1.04945018E+02   1.05340415e+02
    1.3200000000   1.05060528E+02   1.05900629E+02   1.05594551E+02   1.06036478e+02
    1.3800000000   1.05706995E+02   1.06632087E+02   1.06241062E+02   1.06747954e+02
    1.4400000000   1.06356117E+02   1.07375426E+02   1.06880725E+02   1.07471830e+02
    1.5000000000   1.07003786E+02   1.08127098E+02   1.07509642E+02   1.08204781e+02
    1.5600000000   1.07645461E+02   1.08883142E+02   1.08123843E+02   1.08943064e+02
    1.6200000000   1.08276087E+02   1.09639098E+02   1.08719277E+02   1.09682473e+02
    1.6800000000   1.08889994E+02   1.10389896E+02   1.09291815E+02   1.10418230e+02
    1.7400000000   1.09480767E+02   1.11129720E+02   1.09837240E+02   1.11144857e+02
    1.8000000000   1.10041079E+02   1.11851816E+02   1.10351240E+02   1.11856007e+02
    1.8600000000   1.10562472E+02   1.12548243E+02   1.10829399E+02   1.12544242e+02
    1.9200000000   1.11035075E+02   1.13209530E+02   1.11267185E+02   1.13200732e+02
    1.9800000000   1.11447220E+02   1.13824208E+02   1.11659935E+02   1.13814850e+02
    2.0400000000   1.11784925E+02   1.14378141E+02   1.12002838E+02   1.14373599e+02
    2.1000000000   1.12031182E+02   1.14853569E+02   1.12290920E+02   1.14860814e+02
    2.1600000000   1.12164948E+02   1.15227676E+02   1.12519013E+02   1.15255994e+02
    2.2200000000   1.12159689E+02   1.15470410E+02   1.12681739E+02   1.15532556e+02
    2.2800000000   1.11981225E+02   1.15540959E+02   1.12773470E+02   1.15655154e+02
    2.3400000000   1.11584371E+02   1.15381992E+02   1.12788301E+02   1.15575365e+02
    2.4000000000   1.10907701E+02   1.14909364E+02   1.12720001E+02   1.15224479e+02
    2.4600000000   1.09864589E+02   1.13992815E+02   1.12561974E+02   1.14500735e+02
    2.5200000000   1.08327553E+02   1.12415659E+02   1.12307192E+02   1.13245072e+02
    2.5800000000   1.06098045E+02   1.09781554E+02   1.11948138E+02   1.11190928e+02
    2.6400000000   1.02843728E+02   1.05255131E+02   1.11476720E+02   1.07848064e+02
    2.7000000000   9.79480966E+01   9.66215844E+01   1.10884180E+02   1.02186490e+02
    2.7600000000   9.00756201E+01   7.44311210E+01   1.10160975E+02   9.15494053e+01
    2.8200000000   7.54197017E+01  -1.75565185E+02   1.09296642E+02   6.55817130e+01
    2.8800000000   2.98195916E+01   4.09639828E+01   1.08279620E+02                -
    2.9400000000  -1.04302083E+02   8.25512107E+01   1.07097038E+02                -
    3.0000000000   5.50883613E+01   9.42977289E+01   1.05734443E+02                -
