 1056.7159448282   1.15152368E+02                -   1.18435008E+02   1.16385007E+02   1.18462331e+02   1.19729933E+02   1.17546743E+02   1.85098968E+00          116.392          1.41721   1.19409149E+02   1.18137060E+02   1.17567188E+02   1.18054843E+02   1.17786353E+02   1.18231796E+02
 1187.4791623973   1.15747810E+02                -   1.19097997E+02   1.16986564E+02   1.19122710e+02   1.20495783E+02   1.18146031E+02   1.91332833E+00          116.988          1.27534   1.20179134E+02   1.18804740E+02   1.18172065E+02   1.18704529E+02   1.18365704E+02   1.18906073E+02
 1334.4236623183   1.16324181E+02                -   1.19733031E+02   1.17568574E+02   1.19755707e+02   1.21236651E+02   1.18719085E+02   1.97458024E+00          117.565          1.16658   1.20924803E+02   1.19445146E+02   1.18748933E+02   1.19328830E+02   1.18923497E+02   1.19553584E+02
 1499.5517958901   1.16882604E+02                -   1.20341966E+02   1.18131891E+02   1.20362967e+02   1.21954327E+02   1.19266197E+02   2.03459674E+00          118.123          1.08321   1.21647946E+02   1.20060133E+02   1.19299668E+02   1.19929770E+02   1.19461317E+02   1.20176128E+02
 1685.1136951894   1.17424114E+02                -   1.20926410E+02   1.18677322E+02   1.20946054e+02   1.22650345E+02   1.19787171E+02   2.09318191E+00          118.663          1.01958   1.22350121E+02   1.20651338E+02   1.19826043E+02   1.20509098E+02   1.19980489E+02   1.20775289E+02
 1893.6379346798   1.17949616E+02                -   1.21487794E+02   1.19205628E+02   1.21506335e+02   1.23326060E+02   1.20281279E+02   2.15008294E+00          119.187         0.970605   1.23032702E+02   1.21220207E+02   1.20329609E+02   1.21068369E+02   1.20482167E+02   1.21353030E+02
 2127.9659870400   1.18459880E+02                -   1.22027404E+02   1.19717527E+02   1.22045044e+02   1.23982685E+02   1.20747209E+02   2.20498167E+00          119.694         0.933207   1.23696914E+02   1.21768038E+02   1.20811768E+02   1.21608968E+02   1.20967362E+02   1.21909908E+02
 2391.2909427245   1.18955557E+02                -   1.22546402E+02   1.20213699E+02   1.22563302e+02   1.24621308E+02   1.21183035E+02   2.25747893E+00          120.185           0.9044   1.24343854E+02   1.22296002E+02   1.21273790E+02   1.22132145E+02   1.21436969E+02   1.22447385E+02
 2687.2010208726   1.19437348E+02                -   1.23045850E+02   1.20694787E+02   1.23062135e+02   1.25242919E+02   1.21586076E+02   2.30716365E+00          120.662         0.882641   1.24974515E+02   1.22805164E+02   1.21716836E+02   1.22639028E+02   1.21891742E+02   1.22964065E+02
 3019.7284644718   1.19905785E+02                -   1.23526722E+02   1.21161399E+02   1.23542490e+02   1.25848353E+02   1.21952743E+02   2.35358799E+00          121.124         0.865933   1.25589800E+02   1.23296497E+02   1.22141976E+02   1.23130957E+02   1.22332492E+02   1.23464676E+02
 3393.4044860477   1.20361386E+02                -   1.23989916E+02   1.21614113E+02   1.24005243e+02   1.26438553E+02   1.22277976E+02   2.39560833E+00          121.573         0.853213   1.26190535E+02   1.23770900E+02   1.22550196E+02   1.23608269E+02   1.22759837E+02   1.23948459E+02
 3813.3210126041   1.20804628E+02                -   1.24436265E+02   1.22053477E+02   1.24451208e+02   1.27014234E+02   1.22553665E+02   2.43204967E+00          122.008         0.843865   1.26777480E+02   1.24229347E+02   1.22942412E+02   1.24072114E+02   1.23174353E+02   1.24417923E+02
 4285.2000711840   1.21235941E+02                -   1.24866544E+02   1.22480009E+02   1.24881146e+02   1.27576104E+02   1.22790852E+02   2.46699407E+00          122.431         0.836952   1.27351340E+02   1.24672349E+02   1.23319479E+02   1.24523285E+02   1.23576643E+02   1.24871117E+02
 4815.4717605417   1.21655787E+02                -   1.25281477E+02   1.22894203E+02   1.25295771e+02   1.28124821E+02   1.22976603E+02   2.49800603E+00          122.841         0.831888   1.27912766E+02   1.25100714E+02   1.23682192E+02   1.24962514E+02   1.23967196E+02   1.25309919E+02
 5411.3618714114   1.22064667E+02                -   1.25681745E+02   1.23296529E+02   1.25695609e+02   1.28661003E+02   1.23099116E+02   2.52369395E+00           123.24         0.828104   1.28462367E+02   1.25514938E+02   1.24031301E+02   1.25390480E+02   1.24346521E+02   1.25735093E+02
 6080.9903493383   1.22462737E+02                -   1.26067986E+02   1.23687431E+02   1.26081523e+02   1.29185228E+02   1.23145233E+02   2.54219545E+00          123.627         0.825751   1.29000714E+02   1.25916253E+02   1.24367506E+02   1.25807812E+02   1.24715011E+02   1.26146912E+02
 6833.4819417835   1.22850448E+02                -   1.26440801E+02   1.24067336E+02   1.26454000e+02   1.29698036E+02   1.23100904E+02   2.55142312E+00          124.004         0.824229   1.29528339E+02   1.26304436E+02   1.24691469E+02   1.26215099E+02   1.25073110E+02   1.26546625E+02
 7679.0905372449   1.23229647E+02                -   1.26800760E+02   1.24436648E+02   1.26813596e+02   1.30199939E+02   1.22954160E+02   2.54887738E+00           124.37         0.823281   1.30045744E+02   1.26680909E+02   1.25003812E+02   1.26612888E+02   1.25421214E+02   1.26934262E+02
 8629.3388907111   1.23597938E+02                -   1.27148399E+02   1.24795751E+02   1.27160835e+02   1.30691420E+02   1.22701796E+02   2.53131812E+00          124.726         0.823035   1.30553403E+02   1.27045280E+02   1.25305125E+02   1.27001690E+02   1.25759696E+02   1.27310931E+02
 9697.1756394287   1.23956876E+02                -   1.27484229E+02   1.25145013E+02   1.27496208e+02   1.31172934E+02   1.22359345E+02   2.49883804E+00          125.072          0.82332   1.31051762E+02   1.27398764E+02   1.25595965E+02   1.27381984E+02   1.26088870E+02   1.27678477E+02
10897.1517485716   1.24306755E+02                -   1.27808732E+02   1.25484785E+02   1.27820175e+02   1.31644911E+02   1.21978083E+02   2.45206321E+00          125.408         0.823796   1.31541238E+02   1.27741597E+02   1.25876857E+02   1.27754220E+02   1.26409139E+02   1.28038868E+02
12245.6187911631   1.24644905E+02                -   1.28122653E+02   1.25815402E+02   1.28133166e+02   1.32107761E+02   1.21669283E+02   2.39917710E+00          125.736         0.824542   1.32022240E+02   1.28074477E+02   1.26148304E+02   1.28118815E+02   1.26720788E+02   1.28379623E+02
13760.9517641289   1.24977050E+02                -   1.28425858E+02   1.26137183E+02   1.28435583e+02   1.32561837E+02   1.21631106E+02   2.36106268E+00          126.055         0.825501   1.32495034E+02   1.28397226E+02   1.26410775E+02   1.28476145E+02   1.27024119E+02   1.28698663E+02
15463.7994767023   1.25300936E+02                -   1.28719001E+02   1.26450434E+02   1.28727744e+02   1.33007584E+02   1.22143820E+02   2.37393476E+00          126.365         0.826795   1.32960224E+02   1.28710757E+02   1.26664730E+02   1.28826635E+02   1.27319435E+02   1.29042378E+02
